review_year,app_name,score_not_recommend
2013.0,A.V.A. Alliance of Valiant Arms™,1.1
2014.0,A.V.A. Alliance of Valiant Arms™,3.1
2015.0,A.V.A. Alliance of Valiant Arms™,2.1
2013.0,Ace of Spades: Battle Builder,9.8
2014.0,Ace of Spades: Battle Builder,15.8
2015.0,Ace of Spades: Battle Builder,14.8
2013.0,Age of Empires II HD,-0.4329896907216495
2014.0,Age of Empires II HD,0.5670103092783505
2015.0,Age of Empires II HD,3.5670103092783503
2013.0,Age of Empires® III: Complete Collection,0.43243243243243246
2014.0,Age of Empires® III: Complete Collection,-0.5675675675675675
2015.0,Age of Empires® III: Complete Collection,-0.5675675675675675
2013.0,Akaneiro: Demon Hunters,-1.0
2013.0,Alan Wake's American Nightmare,-0.6666666666666666
2014.0,Alan Wake's American Nightmare,0.33333333333333337
2015.0,Alan Wake's American Nightmare,0.33333333333333337
2013.0,Alien Breed: Impact,0.0
2013.0,Aliens versus Predator Classic 2000,-0.3333333333333333
2014.0,Aliens versus Predator Classic 2000,-0.3333333333333333
2015.0,Aliens versus Predator Classic 2000,-0.3333333333333333
2013.0,Alpha Protocol™,-0.4
2014.0,Alpha Protocol™,-0.4
2015.0,Alpha Protocol™,-0.4
2013.0,America's Army: Proving Grounds,-0.5714285714285714
2014.0,America's Army: Proving Grounds,0.4285714285714286
2015.0,America's Army: Proving Grounds,2.428571428571429
2013.0,Amnesia: A Machine for Pigs,0.09090909090909091
2014.0,Amnesia: A Machine for Pigs,4.090909090909091
2015.0,Amnesia: A Machine for Pigs,1.0909090909090908
2013.0,Angry Video Game Nerd Adventures,-0.125
2014.0,Angry Video Game Nerd Adventures,-0.125
2013.0,Antichamber,-0.29411764705882354
2014.0,Antichamber,2.7058823529411766
2015.0,Antichamber,-0.29411764705882354
2013.0,ArcheBlade™,1.6923076923076923
2014.0,ArcheBlade™,3.6923076923076925
2015.0,ArcheBlade™,1.6923076923076923
2013.0,Arma 2,-0.8
2014.0,Arma 2,-0.8
2013.0,Arma 3,-0.4132841328413284
2014.0,Arma 3,7.586715867158672
2015.0,Arma 3,11.586715867158672
2013.0,Arma II: DayZ Mod,0.29166666666666663
2014.0,Arma II: DayZ Mod,1.2916666666666665
2015.0,Arma II: DayZ Mod,-0.7083333333333334
2013.0,Assassin's Creed 2 Deluxe Edition,0.8378378378378378
2014.0,Assassin's Creed 2 Deluxe Edition,1.8378378378378377
2015.0,Assassin's Creed 2 Deluxe Edition,1.8378378378378377
2013.0,Assassin’s Creed® IV Black Flag™,-0.32727272727272727
2014.0,Assassin’s Creed® IV Black Flag™,1.6727272727272728
2015.0,Assassin’s Creed® IV Black Flag™,3.672727272727273
2013.0,Assetto Corsa,-0.47058823529411764
2014.0,Assetto Corsa,0.5294117647058824
2015.0,Assetto Corsa,-0.47058823529411764
2013.0,Audiosurf 2,-0.3333333333333333
2014.0,Audiosurf 2,-0.3333333333333333
2015.0,Audiosurf 2,-0.3333333333333333
2013.0,BIT.TRIP BEAT,-1.0
2013.0,BIT.TRIP CORE,1.0
2013.0,BIT.TRIP FATE,2.0
2013.0,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,-0.7333333333333333
2014.0,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,0.2666666666666667
2015.0,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,-0.7333333333333333
2013.0,Bad Rats: the Rats' Revenge,-0.0660377358490566
2014.0,Bad Rats: the Rats' Revenge,7.933962264150943
2015.0,Bad Rats: the Rats' Revenge,7.933962264150943
2013.0,Baldur's Gate: Enhanced Edition,1.2
2014.0,Baldur's Gate: Enhanced Edition,0.2
2015.0,Baldur's Gate: Enhanced Edition,0.2
2013.0,Ballpoint Universe - Infinite,-1.0
2014.0,Ballpoint Universe - Infinite,-1.0
2013.0,Batman: Arkham City - Game of the Year Edition,-0.46835443037974683
2014.0,Batman: Arkham City - Game of the Year Edition,-0.46835443037974683
2015.0,Batman: Arkham City - Game of the Year Edition,-0.46835443037974683
2013.0,Batman™: Arkham Origins,-0.4225352112676056
2014.0,Batman™: Arkham Origins,2.5774647887323945
2015.0,Batman™: Arkham Origins,-0.4225352112676056
2013.0,Betrayer,-1.0
2013.0,Beyond Good and Evil™,0.0
2014.0,Beyond Good and Evil™,0.0
2013.0,Binary Domain,-0.5
2014.0,Binary Domain,0.5
2013.0,Binding of Isaac: Wrath of the Lamb,-0.6
2014.0,Binding of Isaac: Wrath of the Lamb,0.4
2015.0,Binding of Isaac: Wrath of the Lamb,-0.6
2013.0,BioShock Infinite,-0.5416666666666666
2014.0,BioShock Infinite,5.458333333333333
2015.0,BioShock Infinite,-0.5416666666666666
2013.0,Blade Symphony,-0.35714285714285715
2014.0,Blade Symphony,-0.35714285714285715
2015.0,Blade Symphony,1.6428571428571428
2013.0,Blades of Time,-0.6
2015.0,Blades of Time,-0.6
2013.0,Bleed,-0.5555555555555556
2014.0,Bleed,-0.5555555555555556
2015.0,Bleed,-0.5555555555555556
2013.0,Blockland,-0.21052631578947367
2014.0,Blockland,2.7894736842105265
2015.0,Blockland,1.7894736842105263
2013.0,Blood Bowl: Chaos Edition,1.0
2014.0,Blood Bowl: Chaos Edition,1.0
2013.0,Bloody Trapland,-0.09090909090909091
2014.0,Bloody Trapland,-0.09090909090909091
2015.0,Bloody Trapland,0.9090909090909091
2013.0,Broken Sword 5 - the Serpent's Curse,1.0
2013.0,Brothers - A Tale of Two Sons,-0.5789473684210527
2014.0,Brothers - A Tale of Two Sons,-0.5789473684210527
2015.0,Brothers - A Tale of Two Sons,-0.5789473684210527
2013.0,Brutal Legend,1.0416666666666667
2014.0,Brutal Legend,1.0416666666666667
2015.0,Brutal Legend,1.0416666666666667
2013.0,Bully: Scholarship Edition,-0.48148148148148145
2014.0,Bully: Scholarship Edition,-0.48148148148148145
2015.0,Bully: Scholarship Edition,-0.48148148148148145
2013.0,Bus-Simulator 2012,1.0
2014.0,Bus-Simulator 2012,2.0
2013.0,Call of Duty: Black Ops - Mac Edition,-0.5
2014.0,Call of Duty: Black Ops - Mac Edition,-0.5
2015.0,Call of Duty: Black Ops - Mac Edition,-0.5
2013.0,Call of Duty: United Offensive,-0.5
2015.0,Call of Duty: United Offensive,-0.5
2013.0,Call of Duty®: Ghosts,13.83157894736842
2014.0,Call of Duty®: Ghosts,20.83157894736842
2015.0,Call of Duty®: Ghosts,7.831578947368421
2013.0,Call of Juarez® Gunslinger,-0.631578947368421
2014.0,Call of Juarez® Gunslinger,-0.631578947368421
2015.0,Call of Juarez® Gunslinger,-0.631578947368421
2013.0,Call of Juarez®: The Cartel,2.0
2013.0,Capsized,-1.0
2013.0,Cargo Commander,-1.0
2013.0,Cargo! The Quest for Gravity,-0.3333333333333333
2014.0,Cargo! The Quest for Gravity,-0.3333333333333333
2013.0,Castle Story,-0.2
2014.0,Castle Story,0.8
2015.0,Castle Story,1.8
2013.0,Castlevania: Lords of Shadow – Ultimate Edition,-1.0
2013.0,Chains,-1.0
2013.0,Champions of Regnum,-0.16666666666666666
2014.0,Champions of Regnum,-0.16666666666666666
2013.0,Cities XL Platinum,0.0
2014.0,Cities XL Platinum,0.0
2015.0,Cities XL Platinum,0.0
2013.0,Cities in Motion 2,0.16666666666666666
2014.0,Cities in Motion 2,0.16666666666666666
2013.0,Command & Conquer: Red Alert 3 - Uprising,0.0
2015.0,Command & Conquer: Red Alert 3 - Uprising,0.0
2013.0,Company of Heroes 2,0.48275862068965514
2014.0,Company of Heroes 2,1.4827586206896552
2015.0,Company of Heroes 2,1.4827586206896552
2013.0,Contagion,0.7058823529411764
2014.0,Contagion,3.7058823529411766
2015.0,Contagion,3.7058823529411766
2013.0,Cortex Command,-0.18181818181818182
2014.0,Cortex Command,-0.18181818181818182
2015.0,Cortex Command,-0.18181818181818182
2013.0,Cossacks: Back to War,-1.0
2013.0,Cricket Revolution,-1.0
2013.0,Critical Mass,0.0
2014.0,Critical Mass,0.0
2013.0,Cry of Fear,-0.00847457627118644
2014.0,Cry of Fear,3.9915254237288136
2015.0,Cry of Fear,4.991525423728813
2013.0,DARK,0.0
2014.0,DARK,0.0
2013.0,DCS World,-0.8888888888888888
2014.0,DCS World,-0.8888888888888888
2015.0,DCS World,-0.8888888888888888
2013.0,DLC Quest,-0.48148148148148145
2014.0,DLC Quest,-0.48148148148148145
2015.0,DLC Quest,-0.48148148148148145
2013.0,Darkest Hour: A Hearts of Iron Game,-0.3333333333333333
2014.0,Darkest Hour: A Hearts of Iron Game,-0.3333333333333333
2013.0,Day One : Garry's Incident,0.0
2014.0,Day One : Garry's Incident,7.0
2015.0,Day One : Garry's Incident,2.0
2013.0,Day of Defeat,-0.25
2014.0,Day of Defeat,-0.25
2015.0,Day of Defeat,0.75
2013.0,DayZ,2.7887517146776406
2014.0,DayZ,60.78875171467764
2015.0,DayZ,71.78875171467764
2013.0,Dead Rising® 2,0.0
2014.0,Dead Rising® 2,2.0
2015.0,Dead Rising® 2,3.0
2013.0,Dead Sky,0.0
2013.0,Dead Space™ 2,-0.2
2014.0,Dead Space™ 2,-0.2
2015.0,Dead Space™ 2,-0.2
2013.0,Deadlight,0.65
2014.0,Deadlight,-0.35
2015.0,Deadlight,1.65
2013.0,Death Track®: Resurrection,0.0
2013.0,Defence Alliance 2,-0.75
2014.0,Defence Alliance 2,1.25
2015.0,Defence Alliance 2,-0.75
2013.0,Defender's Quest: Valley of the Forgotten (DX edition),-1.0
2014.0,Defender's Quest: Valley of the Forgotten (DX edition),-1.0
2013.0,Defense Grid: The Awakening,-0.3333333333333333
2014.0,Defense Grid: The Awakening,-0.3333333333333333
2015.0,Defense Grid: The Awakening,-0.3333333333333333
2013.0,Defiance,-0.1276595744680851
2014.0,Defiance,5.872340425531915
2015.0,Defiance,1.872340425531915
2013.0,Dementium II HD,0.0
2014.0,Dementium II HD,0.0
2013.0,Democracy 3,0.5789473684210527
2014.0,Democracy 3,-0.42105263157894735
2015.0,Democracy 3,0.5789473684210527
2013.0,Desktop Dungeons,-0.6666666666666666
2014.0,Desktop Dungeons,-0.6666666666666666
2013.0,Deus Ex: Human Revolution - Director's Cut,-0.4642857142857143
2014.0,Deus Ex: Human Revolution - Director's Cut,0.5357142857142857
2015.0,Deus Ex: Human Revolution - Director's Cut,-0.4642857142857143
2013.0,Devil May Cry 4,-0.42857142857142855
2014.0,Devil May Cry 4,-0.42857142857142855
2015.0,Devil May Cry 4,-0.42857142857142855
2013.0,Dishonored: Dunwall City Trials,1.0
2013.0,Divekick,0.0
2014.0,Divekick,0.0
2015.0,Divekick,1.0
2013.0,Divinity: Dragon Commander,-1.0
2014.0,Divinity: Dragon Commander,0.0
2013.0,DmC: Devil May Cry,-0.47058823529411764
2014.0,DmC: Devil May Cry,-0.47058823529411764
2015.0,DmC: Devil May Cry,-0.47058823529411764
2013.0,Dragon Age: Origins - Ultimate Edition,-0.4666666666666667
2014.0,Dragon Age: Origins - Ultimate Edition,-0.4666666666666667
2015.0,Dragon Age: Origins - Ultimate Edition,-0.4666666666666667
2013.0,Dragon Nest,0.2857142857142857
2014.0,Dragon Nest,-0.7142857142857143
2015.0,Dragon Nest,-0.7142857142857143
2013.0,Draw a Stickman: EPIC,-0.6666666666666666
2014.0,Draw a Stickman: EPIC,-0.6666666666666666
2013.0,Driver® Parallel Lines,-1.0
2013.0,Drunken Robot Pornography,-0.3333333333333333
2014.0,Drunken Robot Pornography,-0.3333333333333333
2013.0,DuckTales: Remastered,-1.0
2014.0,DuckTales: Remastered,-1.0
2013.0,Dungeon of the Endless™,-0.5384615384615384
2014.0,Dungeon of the Endless™,-0.5384615384615384
2015.0,Dungeon of the Endless™,-0.5384615384615384
2013.0,Dungeon-Party,0.0
2013.0,Dungeonland,-0.4166666666666667
2014.0,Dungeonland,-0.4166666666666667
2015.0,Dungeonland,0.5833333333333333
2013.0,Dungeons and Dragons: Daggerdale,2.0
2013.0,Dust: An Elysian Tail,-0.475
2014.0,Dust: An Elysian Tail,-0.475
2015.0,Dust: An Elysian Tail,-0.475
2013.0,Dustforce DX,-0.5
2014.0,Dustforce DX,-0.5
2015.0,Dustforce DX,-0.5
2013.0,Dwarfs - F2P,-0.25
2014.0,Dwarfs - F2P,0.75
2015.0,Dwarfs - F2P,-0.25
2013.0,Dysfunctional Systems: Learning to Manage Chaos,-1.0
2014.0,Dysfunctional Systems: Learning to Manage Chaos,-1.0
2013.0,Dystopia,-0.6666666666666666
2014.0,Dystopia,-0.6666666666666666
2013.0,EDGE,-1.0
2014.0,EDGE,-1.0
2013.0,Eador. Masters of the Broken World,1.0
2014.0,Eador. Masters of the Broken World,0.0
2013.0,Edna & Harvey: Harvey's New Eyes,0.0
2013.0,Electronic Super Joy,-0.5625
2014.0,Electronic Super Joy,-0.5625
2015.0,Electronic Super Joy,-0.5625
2013.0,Elsword,0.06666666666666667
2014.0,Elsword,1.0666666666666667
2015.0,Elsword,0.06666666666666667
2013.0,Eryi's Action,-0.3333333333333333
2014.0,Eryi's Action,-0.3333333333333333
2015.0,Eryi's Action,-0.3333333333333333
2013.0,Escape Goat,-1.0
2013.0,Euro Truck Simulator,-0.14285714285714285
2014.0,Euro Truck Simulator,-0.14285714285714285
2015.0,Euro Truck Simulator,3.857142857142857
2013.0,Euro Truck Simulator 2,-0.2358490566037736
2014.0,Euro Truck Simulator 2,-0.2358490566037736
2015.0,Euro Truck Simulator 2,0.7641509433962264
2013.0,Europa Universalis IV,-0.39285714285714285
2014.0,Europa Universalis IV,0.6071428571428572
2015.0,Europa Universalis IV,3.607142857142857
2013.0,Evil Genius,-0.3333333333333333
2014.0,Evil Genius,-0.3333333333333333
2013.0,Evoland,-0.15384615384615385
2014.0,Evoland,0.8461538461538461
2015.0,Evoland,0.8461538461538461
2013.0,F.E.A.R.,-0.625
2014.0,F.E.A.R.,-0.625
2015.0,F.E.A.R.,-0.625
2013.0,F1 2012™,-1.0
2013.0,FEZ,0.5625
2014.0,FEZ,-0.4375
2015.0,FEZ,0.5625
2013.0,FINAL FANTASY VII,-0.6666666666666666
2014.0,FINAL FANTASY VII,-0.6666666666666666
2015.0,FINAL FANTASY VII,-0.6666666666666666
2013.0,FINAL FANTASY VIII,-0.9090909090909091
2014.0,FINAL FANTASY VIII,-0.9090909090909091
2015.0,FINAL FANTASY VIII,-0.9090909090909091
2013.0,Fable - The Lost Chapters,0.3846153846153846
2014.0,Fable - The Lost Chapters,-0.6153846153846154
2015.0,Fable - The Lost Chapters,-0.6153846153846154
2013.0,Fallen Enchantress: Legendary Heroes,-1.0
2015.0,Fallen Enchantress: Legendary Heroes,0.0
2013.0,Fallout 2: A Post Nuclear Role Playing Game,0.9
2014.0,Fallout 2: A Post Nuclear Role Playing Game,-0.1
2015.0,Fallout 2: A Post Nuclear Role Playing Game,-0.1
2013.0,Fallout 3,-0.11764705882352941
2014.0,Fallout 3,-0.11764705882352941
2015.0,Fallout 3,-0.11764705882352941
2013.0,Fallout Tactics: Brotherhood of Steel,0.0
2015.0,Fallout Tactics: Brotherhood of Steel,0.0
2013.0,Far Cry 3 - Blood Dragon,-0.13793103448275862
2014.0,Far Cry 3 - Blood Dragon,1.8620689655172413
2015.0,Far Cry 3 - Blood Dragon,0.8620689655172413
2013.0,Far Cry® 2: Fortune's Edition,-0.6666666666666666
2014.0,Far Cry® 2: Fortune's Edition,2.3333333333333335
2015.0,Far Cry® 2: Fortune's Edition,0.33333333333333337
2013.0,Farming Simulator 2013 Titanium Edition,-0.6
2014.0,Farming Simulator 2013 Titanium Edition,-0.6
2015.0,Farming Simulator 2013 Titanium Edition,-0.6
2013.0,FlatOut,-0.5
2014.0,FlatOut,-0.5
2015.0,FlatOut,-0.5
2013.0,FlatOut 2™,0.0
2014.0,FlatOut 2™,0.0
2015.0,FlatOut 2™,0.0
2013.0,FlatOut: Ultimate Carnage,-0.3333333333333333
2014.0,FlatOut: Ultimate Carnage,-0.3333333333333333
2013.0,Forge Quest,-1.0
2014.0,Forge Quest,-1.0
2013.0,Fortix,0.0
2014.0,Fortix,0.0
2013.0,Fractal: Make Blooms Not War,-1.0
2013.0,GRID 2,-0.5454545454545454
2014.0,GRID 2,2.4545454545454546
2015.0,GRID 2,-0.5454545454545454
2013.0,Game Dev Tycoon,-0.3977272727272727
2014.0,Game Dev Tycoon,-0.3977272727272727
2015.0,Game Dev Tycoon,0.6022727272727273
2013.0,Game of Thrones,0.8
2014.0,Game of Thrones,2.8
2015.0,Game of Thrones,1.8
2013.0,Gear Up,-0.2413793103448276
2014.0,Gear Up,1.7586206896551724
2015.0,Gear Up,7.758620689655173
2013.0,Gimbal,-1.0
2015.0,Gimbal,-1.0
2013.0,Gish,-1.0
2013.0,Gnomoria,0.25
2014.0,Gnomoria,0.25
2015.0,Gnomoria,2.25
2013.0,God Mode,-0.625
2014.0,God Mode,-0.625
2015.0,God Mode,-0.625
2013.0,Gone Home,-0.5
2014.0,Gone Home,4.5
2015.0,Gone Home,3.5
2013.0,Grand Theft Auto III,-0.625
2014.0,Grand Theft Auto III,-0.625
2015.0,Grand Theft Auto III,-0.625
2013.0,Grand Theft Auto: Vice City,-0.5
2014.0,Grand Theft Auto: Vice City,-0.5
2015.0,Grand Theft Auto: Vice City,-0.5
2013.0,Grim Dawn,-0.6111111111111112
2014.0,Grim Dawn,-0.6111111111111112
2015.0,Grim Dawn,-0.6111111111111112
2013.0,Guncraft,-0.4
2014.0,Guncraft,-0.4
2015.0,Guncraft,0.6
2013.0,Gunpoint,-0.6379310344827587
2014.0,Gunpoint,1.3620689655172413
2015.0,Gunpoint,-0.6379310344827587
2013.0,Guns of Icarus Online,0.5
2014.0,Guns of Icarus Online,3.5
2015.0,Guns of Icarus Online,-0.5
2013.0,Half-Life Deathmatch: Source,0.0
2014.0,Half-Life Deathmatch: Source,1.0
2013.0,Half-Life: Before,5.066666666666666
2014.0,Half-Life: Before,4.066666666666666
2015.0,Half-Life: Before,1.0666666666666667
2013.0,Half-Life: Opposing Force,-0.5
2014.0,Half-Life: Opposing Force,0.5
2015.0,Half-Life: Opposing Force,-0.5
2013.0,Half-Life: Source,-1.0
2014.0,Half-Life: Source,-1.0
2015.0,Half-Life: Source,0.0
2013.0,Hamilton's Great Adventure,-1.0
2013.0,Hammerwatch,-0.38461538461538464
2014.0,Hammerwatch,0.6153846153846154
2015.0,Hammerwatch,-0.38461538461538464
2013.0,Hate Plus,1.0
2013.0,Hearts of Iron III,-0.23076923076923078
2014.0,Hearts of Iron III,0.7692307692307692
2015.0,Hearts of Iron III,0.7692307692307692
2013.0,Hitman 2: Silent Assassin,0.0
2014.0,Hitman 2: Silent Assassin,0.0
2015.0,Hitman 2: Silent Assassin,0.0
2013.0,Home,0.0
2014.0,Home,0.0
2015.0,Home,1.0
2013.0,Homefront,-0.42857142857142855
2014.0,Homefront,-0.42857142857142855
2015.0,Homefront,-0.42857142857142855
2013.0,How to Survive,0.6470588235294117
2014.0,How to Survive,1.6470588235294117
2015.0,How to Survive,2.6470588235294117
2013.0,INSURGENCY: Modern Infantry Combat,-0.25
2014.0,INSURGENCY: Modern Infantry Combat,-0.25
2015.0,INSURGENCY: Modern Infantry Combat,0.75
2013.0,Iesabel,2.0
2013.0,Impire,1.0
2014.0,Impire,1.0
2013.0,Infested Planet,-1.0
2014.0,Infested Planet,-1.0
2015.0,Infested Planet,-1.0
2013.0,Injustice: Gods Among Us Ultimate Edition,0.7333333333333334
2014.0,Injustice: Gods Among Us Ultimate Edition,-0.26666666666666666
2015.0,Injustice: Gods Among Us Ultimate Edition,-0.26666666666666666
2013.0,Insanely Twisted Shadow Planet,1.0
2013.0,Insurgency,-0.40540540540540543
2014.0,Insurgency,3.5945945945945947
2015.0,Insurgency,8.594594594594595
2013.0,Interstellar Marines,-0.40625
2014.0,Interstellar Marines,0.59375
2015.0,Interstellar Marines,0.59375
2013.0,Intrusion 2,0.0
2014.0,Intrusion 2,1.0
2015.0,Intrusion 2,1.0
2013.0,Inversion™,-1.0
2013.0,Iron Front: Digital War Edition,-1.0
2013.0,Iron Warriors: T - 72 Tank Command,2.0
2013.0,Ironclad Tactics,-1.0
2014.0,Ironclad Tactics,0.0
2013.0,Jack Lumber,-0.5
2015.0,Jack Lumber,-0.5
2013.0,Just Cause 2: Multiplayer Mod,1.380952380952381
2014.0,Just Cause 2: Multiplayer Mod,0.38095238095238093
2015.0,Just Cause 2: Multiplayer Mod,1.380952380952381
2013.0,Kerbal Space Program,-0.5328467153284672
2014.0,Kerbal Space Program,-0.5328467153284672
2015.0,Kerbal Space Program,-0.5328467153284672
2013.0,King Arthur's Gold,-0.8518518518518519
2014.0,King Arthur's Gold,-0.8518518518518519
2015.0,King Arthur's Gold,0.14814814814814814
2013.0,Kingdom Wars,-0.6
2014.0,Kingdom Wars,1.4
2015.0,Kingdom Wars,-0.6
2013.0,Kingdoms Rise,-1.0
2014.0,Kingdoms Rise,-1.0
2015.0,Kingdoms Rise,0.0
2013.0,Kingdoms of Amalur: Reckoning™,-0.23529411764705882
2014.0,Kingdoms of Amalur: Reckoning™,0.7647058823529411
2015.0,Kingdoms of Amalur: Reckoning™,-0.23529411764705882
2013.0,King’s Bounty: Legions,1.0
2014.0,King’s Bounty: Legions,1.0
2013.0,Knock-knock,-1.0
2013.0,Krater,0.0
2013.0,LEGO The Lord of the Rings,-0.75
2014.0,LEGO The Lord of the Rings,-0.75
2013.0,LEGO® Marvel™ Super Heroes,-0.5238095238095238
2014.0,LEGO® Marvel™ Super Heroes,0.47619047619047616
2015.0,LEGO® Marvel™ Super Heroes,1.4761904761904763
2013.0,La-Mulana,1.0
2015.0,La-Mulana,0.0
2013.0,Legend of Dungeon,-0.2
2014.0,Legend of Dungeon,-0.2
2015.0,Legend of Dungeon,-0.2
2013.0,Legend of Grimrock,-0.42857142857142855
2014.0,Legend of Grimrock,-0.42857142857142855
2015.0,Legend of Grimrock,-0.42857142857142855
2013.0,Loadout,-0.4010840108401084
2014.0,Loadout,28.59891598915989
2015.0,Loadout,14.598915989159892
2013.0,Lone Survivor: The Director's Cut,-1.0
2015.0,Lone Survivor: The Director's Cut,-1.0
2013.0,Long Live The Queen,-0.4666666666666667
2014.0,Long Live The Queen,-0.4666666666666667
2015.0,Long Live The Queen,-0.4666666666666667
2013.0,Lucid,1.0
2013.0,MDK 2,-1.0
2013.0,MINERVA,-0.8571428571428571
2014.0,MINERVA,-0.8571428571428571
2015.0,MINERVA,-0.8571428571428571
2013.0,Magic 2014 — Duels of the Planeswalkers,-0.4
2014.0,Magic 2014 — Duels of the Planeswalkers,-0.4
2015.0,Magic 2014 — Duels of the Planeswalkers,-0.4
2013.0,Majesty 2,0.0
2015.0,Majesty 2,1.0
2013.0,Majesty 2 Collection,-1.0
2013.0,MapleStory,0.825
2014.0,MapleStory,2.825
2015.0,MapleStory,3.825
2013.0,Mark of the Ninja,-0.7777777777777778
2014.0,Mark of the Ninja,-0.7777777777777778
2015.0,Mark of the Ninja,-0.7777777777777778
2013.0,Mars: War Logs,0.0
2014.0,Mars: War Logs,1.0
2013.0,Marvel Puzzle Quest,0.5714285714285714
2014.0,Marvel Puzzle Quest,0.5714285714285714
2013.0,Max Payne,-0.5
2014.0,Max Payne,-0.5
2015.0,Max Payne,-0.5
2013.0,McPixel,-0.17647058823529413
2014.0,McPixel,1.8235294117647058
2015.0,McPixel,0.8235294117647058
2013.0,Medal of Honor™,0.7857142857142857
2014.0,Medal of Honor™,1.7857142857142858
2015.0,Medal of Honor™,0.7857142857142857
2013.0,Medieval II: Total War™ Kingdoms,-0.3333333333333333
2014.0,Medieval II: Total War™ Kingdoms,-0.3333333333333333
2013.0,Mercenary Kings,0.0
2014.0,Mercenary Kings,2.0
2013.0,Metal Drift,-1.0
2013.0,Miasmata,1.0
2013.0,Mini Motor Racing EVO,1.0
2013.0,MirrorMoon EP,0.6666666666666666
2014.0,MirrorMoon EP,0.6666666666666666
2013.0,Monaco: What's Yours Is Mine,-0.4772727272727273
2014.0,Monaco: What's Yours Is Mine,0.5227272727272727
2015.0,Monaco: What's Yours Is Mine,-0.4772727272727273
2013.0,Monster Loves You!,-1.0
2014.0,Monster Loves You!,-1.0
2015.0,Monster Loves You!,-1.0
2013.0,Mortal Kombat Komplete Edition,-0.3333333333333333
2014.0,Mortal Kombat Komplete Edition,1.6666666666666667
2015.0,Mortal Kombat Komplete Edition,2.6666666666666665
2013.0,Naval Warfare,-1.0
2013.0,NecroVision,-0.5
2014.0,NecroVision,-0.5
2013.0,Need for Speed Undercover,0.0
2013.0,Nether: Resurrected,1.7564102564102564
2014.0,Nether: Resurrected,18.756410256410255
2015.0,Nether: Resurrected,7.756410256410256
2013.0,Neverwinter,1.5185185185185186
2014.0,Neverwinter,3.5185185185185186
2015.0,Neverwinter,0.5185185185185186
2013.0,Nexuiz,-1.0
2013.0,Nexus - The Jupiter Incident,-1.0
2013.0,No More Room in Hell,3.6941580756013748
2014.0,No More Room in Hell,10.694158075601374
2015.0,No More Room in Hell,4.694158075601375
2013.0,ORION: Prelude,-0.2077922077922078
2014.0,ORION: Prelude,22.792207792207794
2015.0,ORION: Prelude,2.792207792207792
2013.0,Of Orcs And Men,-1.0
2013.0,Omegalodon,-0.3333333333333333
2014.0,Omegalodon,-0.3333333333333333
2015.0,Omegalodon,-0.3333333333333333
2013.0,Omerta - City of Gangsters,-1.0
2014.0,Omerta - City of Gangsters,-1.0
2013.0,Outlast,-0.05952380952380952
2014.0,Outlast,1.9404761904761905
2015.0,Outlast,-0.05952380952380952
2013.0,Overgrowth,-0.2608695652173913
2014.0,Overgrowth,0.7391304347826086
2015.0,Overgrowth,0.7391304347826086
2013.0,PAYDAY 2,2.6531895777178796
2014.0,PAYDAY 2,33.65318957771788
2015.0,PAYDAY 2,149.65318957771788
2013.0,POSTAL 2,-0.11235955056179775
2014.0,POSTAL 2,0.8876404494382022
2015.0,POSTAL 2,1.8876404494382022
2013.0,Painkiller Redemption,-1.0
2013.0,"Papers, Please",0.641025641025641
2014.0,"Papers, Please",1.641025641025641
2015.0,"Papers, Please",-0.358974358974359
2013.0,Paranautical Activity: Deluxe Atonement Edition,0.6666666666666667
2014.0,Paranautical Activity: Deluxe Atonement Edition,-0.3333333333333333
2015.0,Paranautical Activity: Deluxe Atonement Edition,-0.3333333333333333
2013.0,Paranormal,-1.0
2013.0,Peggle Deluxe,0.0
2014.0,Peggle Deluxe,0.0
2013.0,Penumbra Overture,0.0
2014.0,Penumbra Overture,0.0
2015.0,Penumbra Overture,0.0
2013.0,Pinball Arcade,-0.75
2015.0,Pinball Arcade,-0.75
2013.0,Pixel Piracy,-0.11764705882352941
2014.0,Pixel Piracy,2.8823529411764706
2015.0,Pixel Piracy,0.8823529411764706
2013.0,Poker Night 2,-0.4857142857142857
2014.0,Poker Night 2,1.5142857142857142
2015.0,Poker Night 2,2.5142857142857142
2013.0,Pool Nation,-0.14285714285714285
2014.0,Pool Nation,1.8571428571428572
2015.0,Pool Nation,0.8571428571428572
2013.0,Port Royale 2,2.0
2013.0,Portal 2 - The Final Hours,0.5
2014.0,Portal 2 - The Final Hours,2.5
2015.0,Portal 2 - The Final Hours,0.5
2013.0,Portal 2 Sixense Perceptual Pack,1.0
2014.0,Portal 2 Sixense Perceptual Pack,2.0
2013.0,Pound of Ground,2.0
2013.0,"Precipice of Darkness, Episode One",1.0
2013.0,Prime World: Defenders,-0.5
2013.0,Prison Architect,-0.4205607476635514
2014.0,Prison Architect,1.5794392523364487
2015.0,Prison Architect,0.5794392523364487
2013.0,Project Zomboid,-0.32558139534883723
2014.0,Project Zomboid,-0.32558139534883723
2015.0,Project Zomboid,-0.32558139534883723
2013.0,Proteus,0.6
2014.0,Proteus,2.6
2015.0,Proteus,-0.4
